Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
29,1,0,4,9.320572917889194,0,2,9,16,53,27,1
41,1,3,0,5.283291310785462,0,0,6,98,21,47,2
47,1,2,4,17.85103915915567,0,0,12,18,11,18,1
47,1,1,0,19.93279960363381,0,0,2,99,42,39,1
45,1,1,0,15.138098118216403,0,0,6,91,16,39,1
25,1,3,2,0.2628845769617784,0,0,4,81,89,26,2
29,1,2,1,5.97804267884724,0,0,13,52,35,48,2
27,0,3,1,3.5549036907294216,0,0,17,95,75,42,0
45,1,1,4,11.55680250671574,0,0,11,52,88,44,2
17,1,3,1,6.103678780183363,0,2,16,171,22,38,0
19,0,2,3,15.383871768532677,1,2,7,87,9,20,2
20,1,2,0,8.472896210568237,0,2,17,178,37,32,0
25,0,1,0,7.250885370945005,1,2,13,136,79,1,0
28,0,1,0,7.385130992830413,0,1,14,70,57,31,2
19,1,3,3,23.60916670927387,0,0,12,77,24,16,2
17,0,3,2,10.637397467961671,1,2,6,121,31,10,2
27,1,0,4,4.795430255986365,0,2,4,132,66,31,2
48,1,1,3,19.38489628877697,0,0,12,111,37,28,2
29,1,1,2,1.8932209058314624,0,0,2,167,17,31,2
26,1,3,1,0.0225967638177779,1,0,13,86,46,22,2
48,0,2,3,12.15988395179858,1,1,19,19,65,44,2
24,1,3,0,0.9461085592342524,0,0,4,97,29,20,2
40,0,3,0,23.88818702824205,0,1,6,98,87,10,2
32,0,3,2,3.230089710362092,0,1,10,22,74,47,2
39,1,1,4,18.072437293203905,0,1,16,127,32,45,0
15,1,0,1,3.98556815558739,0,0,3,10,91,31,1
32,1,1,3,2.963702518730866,0,0,9,97,24,21,2
30,1,2,2,8.52402201687909,0,1,2,56,44,30,1
26,0,0,4,20.872520579866897,0,0,3,89,45,1,1
16,1,3,1,22.356281311512056,0,0,15,64,23,8,2
19,1,1,3,9.50823695798458,1,2,2,92,58,4,1
26,1,3,4,4.05440802164719,0,2,18,113,74,37,0
45,1,0,3,5.622343706453255,0,2,12,95,22,5,2
17,1,3,2,19.646358532137526,1,1,14,144,86,4,0
22,1,3,1,18.36225554673802,1,0,10,82,64,5,2
48,1,0,1,7.009671055459256,0,0,12,57,26,32,2
30,0,0,3,9.268052365225284,0,0,16,144,94,49,0
38,1,3,3,9.702334315780366,0,0,5,27,14,34,1
15,0,0,2,1.5937667333359196,0,0,15,66,98,17,2
37,1,3,1,0.8250427089321413,0,2,7,115,59,37,2
15,0,1,1,5.054547753153574,0,1,3,42,15,35,0
49,1,3,4,14.650814266679893,0,0,2,87,12,32,1
44,0,1,4,3.1640858345571825,0,0,5,53,47,2,1
28,1,3,3,19.272050441826146,0,0,2,88,79,46,2
27,0,0,1,22.81562026116907,1,0,3,80,46,25,1
46,1,3,3,14.041736763893685,1,1,6,43,5,44,1
21,1,1,4,1.665636281836317,1,0,3,113,81,38,2
18,1,1,3,17.53260185568801,0,1,6,31,1,30,1
32,1,1,3,3.0296945831700555,0,1,1,107,62,41,1
36,1,0,4,11.620833809484497,0,2,6,147,3,49,2
37,0,3,4,17.46653065772913,0,2,16,162,37,12,0
26,1,2,3,13.278460767886555,0,0,3,151,42,49,2
26,1,1,0,12.86307522867477,1,1,15,126,82,30,0
25,1,0,0,2.912911422566218,0,1,19,21,19,34,2
43,1,3,1,3.539393996376032,0,0,10,30,19,11,1
42,1,1,2,23.77280126746516,0,0,15,59,68,36,2
29,0,3,2,4.884199466505071,1,1,19,59,79,8,2
46,1,3,1,23.95773078739547,1,1,18,154,22,19,0
25,0,3,2,22.014663521043826,0,1,16,46,74,41,2
17,0,0,0,18.364332203267686,0,2,11,41,66,4,2
36,1,1,3,6.117835656880311,0,2,8,131,19,0,2
31,1,0,1,18.59635038909892,0,1,3,114,15,16,0
27,1,1,3,1.6856077902938376,0,0,1,130,91,37,1
41,0,1,4,20.94714631867685,1,0,0,153,54,8,1
47,1,1,2,10.84648076850006,0,0,10,88,94,5,2
40,1,1,1,10.338516535748894,0,1,3,49,96,36,2
45,0,1,2,17.9757460579766,0,1,18,58,18,41,2
27,1,0,1,12.246249893708187,0,0,6,116,58,7,2
29,1,0,1,16.222919923535635,1,0,14,149,7,13,1
23,1,3,0,19.19192019460615,0,0,2,30,32,9,1
19,0,3,4,12.607013980666531,0,0,13,129,59,44,0
36,1,2,4,2.34697301830062,0,0,8,41,91,38,1
35,1,0,4,20.22663023691905,0,0,12,146,12,42,0
27,1,1,4,7.869517027267155,0,0,12,112,7,19,2
24,1,1,0,5.604291410885098,0,2,13,46,16,34,2
31,1,3,3,20.39601729619725,0,2,1,72,53,40,1
37,0,0,2,14.36210379966154,0,0,1,48,73,9,1
21,1,1,3,20.893009511306705,0,0,17,47,79,4,2
49,1,1,1,11.58490993847894,1,0,15,121,95,26,0
19,1,0,1,18.73173044908289,0,2,9,156,93,37,0
21,0,3,1,9.563824200687623,0,0,17,140,1,19,0
18,0,3,2,7.508504124593746,0,1,2,89,89,15,1
30,1,1,2,20.113425263475555,0,2,6,95,28,29,2
37,1,3,3,10.01183336498722,0,2,0,83,92,20,1
32,1,1,3,22.493898671431644,0,1,12,53,78,6,2
26,0,1,2,7.382062320115756,0,2,19,117,98,49,0
45,0,3,3,20.850659355455097,0,1,2,166,2,2,1
35,1,1,0,23.94988212125046,0,2,19,152,66,3,0
33,1,1,4,15.591544822865435,1,2,18,31,50,5,2
27,1,1,1,4.61373392703566,1,2,10,30,30,37,2
34,1,3,4,3.942115207333652,0,2,2,129,59,23,1
40,1,1,4,12.115921446379982,1,2,14,69,50,25,2
21,1,2,0,8.561837056473049,0,1,17,62,5,15,2
33,0,3,2,9.875929490789815,0,0,9,59,59,11,2
49,1,0,2,17.594568033666402,0,2,7,57,48,8,2
29,0,3,0,17.512572800073002,0,2,2,20,44,22,1
31,1,0,4,1.6570038917547318,0,0,17,155,87,6,0
48,1,2,1,7.723488039120419,0,0,10,93,39,14,2
43,0,2,0,6.33219010413537,0,2,14,108,17,21,0
15,1,3,4,12.614110057907816,1,0,3,151,30,21,2
38,0,0,1,13.98295343084796,1,0,13,82,56,11,2
15,1,2,0,1.0942480832934036,0,1,10,122,61,23,2
45,0,3,1,11.093551976570517,0,1,10,17,34,34,1
34,1,1,4,22.17685105119778,0,0,6,83,8,40,2
34,0,2,3,11.03445578751754,1,1,13,175,21,9,0
17,1,1,4,15.00485353241425,0,1,8,35,11,45,1
47,0,1,0,3.354159550600399,1,0,10,174,83,7,0
24,0,0,4,0.0048023467683924,0,0,2,54,95,22,1
19,1,3,2,6.160226953592643,1,2,2,64,63,37,1
24,1,3,3,19.73243533383628,1,0,12,84,47,39,1
21,1,3,1,11.635743653457157,0,2,1,97,54,12,1
40,1,3,0,18.417422299325445,0,2,0,59,15,30,1
20,1,3,3,2.395184239384318,0,0,3,138,72,44,2
22,0,3,2,11.237373609607443,0,2,9,39,84,35,2
30,1,3,2,11.29224961757989,1,2,3,23,49,3,1
25,1,1,2,21.05043030369692,1,2,15,153,70,36,0
33,1,1,0,17.95936202222822,0,2,11,80,68,36,2
20,1,2,2,6.520423453920658,0,0,4,124,19,35,2
31,1,3,4,10.930550303493291,0,2,11,134,33,47,0
20,1,0,3,21.619801443244768,0,0,14,122,59,9,0
35,0,1,0,6.834075577067899,1,2,10,58,41,4,2
23,1,0,3,6.606101946453226,1,0,17,122,4,33,0
41,0,3,3,20.800719167963184,1,2,14,141,97,39,0
26,1,3,2,18.250734173066,0,2,10,26,70,40,2
16,1,1,2,11.267527482567909,0,0,9,119,15,22,2
33,0,3,0,21.259671602660127,0,1,2,73,35,32,1
29,0,0,0,0.538631073935969,0,0,8,176,78,15,0
49,1,3,1,23.989742229792324,0,2,16,161,82,32,1
43,1,1,0,15.4624253276503,0,2,13,105,87,6,2
42,0,0,3,6.17490907355478,0,1,7,112,13,3,2
47,0,3,2,17.96673702440326,0,0,1,37,44,22,1
31,0,3,2,0.1895740174442348,0,2,7,89,3,29,2
40,1,1,1,9.166781430687266,0,1,4,144,68,35,2
22,0,3,2,1.200664544338892,0,1,0,61,49,41,1
22,0,3,0,8.546766153418645,0,1,16,71,22,1,2
38,1,2,4,5.288734825559389,0,2,12,26,67,6,1
29,1,2,2,8.782572355414331,1,0,5,32,62,37,1
32,0,3,3,22.966082808918927,0,1,10,51,44,16,2
31,1,3,3,13.859763812230538,0,0,14,58,80,14,2
36,1,1,3,23.44936030870186,0,2,14,47,43,30,2
22,1,0,1,15.74128145405836,1,0,2,122,5,37,1
26,1,1,4,2.2882170336077854,0,0,9,129,71,41,2
21,1,1,1,9.912023804440938,0,0,15,141,58,36,0
49,0,3,4,0.6480325401523759,0,0,17,15,20,43,1
45,0,0,4,13.814361571419894,0,2,14,130,26,22,0
38,1,0,2,17.06696259846614,0,0,7,69,87,13,2
44,1,1,2,9.775836308907234,1,2,16,49,70,23,2
26,1,3,2,5.285450421970631,0,0,6,58,58,44,2
27,1,3,1,7.345016030992784,0,0,15,154,68,32,0
27,0,2,0,16.456031529365372,0,0,13,57,63,46,2
45,0,0,3,23.222860321956723,1,0,16,58,44,37,2
24,0,1,3,2.699492176404341,0,2,10,80,76,32,2
15,0,1,0,14.754858231764135,0,0,2,132,95,4,1
38,1,3,0,7.880127670053652,1,0,18,56,67,5,2
42,0,1,3,8.555399263330733,0,2,3,79,25,35,1
31,1,3,3,23.156922238209944,0,0,16,75,96,47,0
28,0,3,4,23.536618705297737,0,2,12,156,92,9,0
43,0,1,2,22.661713203605576,0,0,19,161,65,49,0
35,1,1,0,3.927838504234809,0,0,14,69,20,21,2
40,0,1,1,19.646866848028168,0,0,5,163,30,13,2
22,1,3,0,11.996678622018262,0,1,16,117,21,5,0
31,0,1,3,12.460225929133353,1,0,15,147,98,45,0
39,1,3,2,3.426928120321212,1,2,19,153,9,49,0
31,0,0,1,14.734492097638917,0,0,2,120,10,15,1
35,0,3,0,22.8600500642526,0,0,0,123,46,33,1
33,1,3,1,9.809607629316927,0,0,9,178,63,34,0
33,1,3,2,14.189021309767831,0,2,16,108,79,46,0
26,1,3,4,21.141436008099724,0,1,2,72,9,0,1
44,1,2,2,0.7603799588259186,0,2,17,94,62,49,0
22,0,3,4,19.108442597173926,0,1,4,156,53,4,2
22,1,3,1,17.704800419402105,0,1,14,143,56,24,0
28,1,3,4,10.659336801179364,0,1,9,24,51,30,1
47,1,3,4,12.698014101267567,0,1,16,85,88,9,2
15,1,3,2,16.358990423331306,0,2,1,65,33,21,1
38,0,1,3,0.094283366059388,0,2,7,56,31,5,2
16,0,0,0,2.631300728345185,1,2,12,94,55,15,2
25,1,1,3,16.362287636832857,0,2,7,19,16,39,1
37,1,1,3,8.470257850963261,0,0,19,171,18,7,0
45,0,3,0,18.14920701952152,0,0,19,85,18,24,0
49,1,0,4,8.438896403704252,0,0,12,149,28,35,0
33,1,1,3,13.00526851513336,1,2,10,88,83,4,2
16,0,1,3,8.644829458350664,0,0,17,131,25,32,1
24,0,0,3,20.159020158604957,0,1,7,10,43,47,1
31,0,3,4,10.186421512669424,1,0,7,53,88,12,2
20,1,0,1,5.798851513785585,1,1,15,144,73,16,0
26,0,1,1,6.560498661427561,0,0,9,86,32,37,2
42,0,1,2,11.41263938379261,0,1,3,137,41,14,2
18,1,3,4,21.64532814102627,1,0,18,73,81,21,2
27,0,3,1,0.7020811622306642,0,2,4,119,12,49,2
16,1,0,2,13.06421788031306,0,2,5,91,83,14,2
30,1,2,4,21.680419696312903,1,2,11,37,65,47,2
30,1,0,2,8.123127783582039,0,2,13,118,11,48,0
17,1,1,0,22.016076704452864,1,1,2,169,41,9,2
25,0,3,4,4.881927911514484,0,2,11,20,52,44,2
38,1,2,1,21.786900630442496,1,0,8,53,92,15,2
18,0,3,4,16.38765457464503,0,1,11,74,52,41,2
29,1,0,2,17.529491321785525,0,0,4,124,24,11,2
39,1,1,0,20.1964987677544,1,0,8,164,39,4,2
46,1,0,2,1.051380850353758,0,0,10,135,5,19,2
44,0,2,2,19.80812160391453,0,1,18,151,67,45,0
45,0,3,1,0.2215821557171455,1,0,9,32,88,10,1
34,1,3,3,19.62104271633053,1,0,9,117,24,21,2
31,0,0,2,15.869927173285998,1,0,13,105,15,40,2
38,0,0,3,11.788910883066947,0,0,9,22,56,35,1
27,1,0,3,4.366339780343076,0,0,0,125,74,18,1
19,1,1,4,7.208449888240547,0,2,11,36,67,1,2
37,1,1,0,4.726529609227392,0,1,9,24,45,46,1
38,1,3,3,12.640865698746692,0,2,7,154,25,39,2
21,1,2,4,2.744016557752701,1,2,9,26,87,42,2
46,1,3,2,5.802129694454576,0,1,10,137,73,0,2
28,0,3,3,14.669222440279558,0,0,2,120,80,36,2
22,0,0,0,3.3460969448577407,0,2,5,74,94,5,2
23,1,0,0,13.635112588022256,0,0,9,178,5,8,0
42,1,3,2,3.737374451351601,0,0,7,20,52,46,1
45,0,2,2,10.81884945629217,1,1,14,139,60,27,0
21,1,3,3,10.594746752257258,0,2,11,32,82,8,2
15,0,1,3,1.0545796074467804,1,1,9,126,96,22,2
45,1,0,3,21.83164774656358,0,0,19,92,75,47,0
15,0,1,4,6.299732442126105,0,2,9,145,64,36,0
15,0,0,4,7.371383097697295,0,0,9,136,87,18,2
29,1,0,1,13.96150458580858,1,2,4,21,33,44,1
49,0,1,2,6.169779909320884,0,0,2,57,65,17,1
45,0,3,4,20.747710740080294,1,1,11,61,25,22,2
37,0,3,2,0.4075682114849481,0,2,18,71,7,41,0
22,0,1,4,7.728426023599823,0,0,5,120,20,41,2
40,0,2,1,22.430099150369458,0,2,8,119,38,5,2
24,1,0,3,23.65693743080141,0,0,0,147,90,10,1
24,0,3,0,14.510775364314052,0,0,8,70,24,10,2
19,1,1,2,14.123844515900585,0,2,19,50,18,22,2
43,0,3,4,1.3896056385977662,0,2,3,136,24,10,2
22,1,3,1,9.822661430014596,0,2,3,148,10,1,2
35,1,3,0,6.36110630635755,0,2,11,53,57,36,2
28,1,3,2,16.93940682566504,0,0,7,97,23,15,2
28,0,0,4,10.50363335605073,0,0,12,88,46,33,2
25,0,3,0,20.865203854622507,0,1,14,144,11,39,0
29,0,0,2,20.51443685616138,0,0,3,25,48,42,0
43,1,1,4,0.6312678271437946,0,0,4,148,15,24,2
47,0,1,3,2.60117177354518,0,0,10,53,86,24,2
49,0,1,0,16.319909713763494,1,0,4,151,14,19,2
28,1,1,4,10.385934992007726,0,0,9,50,55,27,0
49,0,0,1,18.562940264717,1,0,1,176,62,2,1
42,1,1,1,23.166289552137304,0,1,4,141,24,4,2
35,1,3,0,10.63261910725399,0,0,18,42,90,11,2
44,1,1,0,7.77834751482119,0,1,18,108,88,34,0
36,1,3,3,4.342660255360597,0,0,10,69,87,20,0
33,1,0,1,21.38615907204901,0,0,3,142,30,37,2
33,0,0,0,8.427254865036872,0,0,19,72,27,26,2
49,1,1,0,19.345724988721077,0,0,2,73,79,8,1
34,0,1,1,19.5652558328662,0,0,4,171,43,3,2
48,0,2,4,13.00239986390758,1,2,15,172,85,1,0
15,1,3,3,21.925365723847342,0,0,5,109,10,0,2
22,1,1,2,17.040850533946863,0,1,7,32,29,24,1
43,1,3,0,14.533983754148636,0,1,2,174,27,6,2
23,1,3,1,23.60673911997522,0,0,17,148,19,27,0
32,0,1,0,4.574050553662728,0,0,12,69,84,15,2
23,0,0,1,13.216914631706569,0,0,12,78,16,38,2
16,0,0,4,9.26816464905989,0,2,19,127,45,20,0
40,1,3,2,9.65937727582062,1,1,7,19,9,47,1
38,1,1,1,2.7210636555445555,0,0,8,77,25,18,2
49,1,3,1,5.5228236369834764,0,2,19,59,17,0,2
18,1,3,4,8.33389041696022,0,0,12,134,76,44,0
39,1,1,3,13.299322251875273,0,1,16,61,27,36,2
19,1,1,4,0.623489944870812,0,1,11,165,26,35,0
38,1,0,0,2.8344847070935844,0,0,5,97,69,40,2
22,1,0,4,6.86479963490349,0,2,11,40,39,24,2
28,0,0,1,1.6293129956755514,0,0,8,30,93,25,2
26,0,1,2,1.571560925261334,1,2,12,36,16,5,2
46,1,1,2,9.616899648748472,1,0,18,161,16,45,0
37,1,0,0,16.725935295843772,1,0,13,29,38,17,2
37,1,3,1,22.02835700596949,0,1,9,39,95,8,2
28,1,2,3,7.83834457556438,1,1,17,24,25,15,2
21,1,1,0,10.04107565996693,0,0,18,53,96,2,2
42,1,1,1,9.428104830377736,0,0,3,84,52,46,2
32,0,3,1,23.041765536629963,0,1,14,174,65,34,0
21,1,1,3,1.10696367857782,0,2,4,122,25,18,2
43,1,0,0,7.718439884633649,0,0,9,25,75,30,2
19,1,3,2,18.197300491357183,1,2,15,151,8,2,2
36,0,3,3,13.105124051687984,0,1,7,62,67,30,2
27,0,1,0,9.428469661696155,0,2,0,138,33,16,1
34,1,1,1,1.1372720127133764,1,0,15,144,3,34,0
44,0,1,4,5.782417874432044,1,0,11,167,32,15,0
16,1,3,0,9.225656393155798,0,2,1,44,54,38,1
40,0,3,4,10.296336880481624,0,2,1,152,71,39,1
45,0,2,1,11.758104904443623,0,0,19,80,78,3,0
48,0,0,4,10.994717263630667,1,1,13,130,72,23,0
26,1,1,1,15.896210946908,0,0,1,92,96,16,1
40,0,1,0,18.740849725956693,1,0,10,172,69,21,0
43,1,3,2,23.367265636512847,0,0,17,14,52,20,1
45,0,0,3,21.405991178687398,1,2,18,164,91,49,0
19,1,1,2,15.933587775666568,0,1,4,36,70,28,1
40,1,3,1,6.455318661341788,0,0,13,138,10,1,0
31,1,1,2,14.696362130800786,1,2,13,160,5,7,0
43,1,3,0,0.5072603613128255,0,0,19,134,65,41,0
38,1,1,3,19.55635457795244,0,0,0,76,53,49,1
28,0,1,1,18.208262082106724,0,1,12,43,75,19,1
41,1,0,0,10.594513264034552,1,0,7,29,47,2,1
49,0,1,2,19.852231906116792,0,0,6,173,41,44,2
16,1,0,1,2.2614524972216365,0,0,0,64,88,26,1
46,1,3,3,5.712040628454774,0,0,12,96,50,7,2
41,1,1,2,6.465791683149145,0,1,13,147,69,35,0
37,1,1,1,5.5145691134347095,1,1,4,48,60,8,1
41,0,2,3,17.724111932706975,0,0,13,129,28,12,0
30,1,0,1,23.23090341140396,0,2,13,164,45,48,0
19,1,3,0,19.37064659403952,1,0,8,133,96,28,1
31,1,1,3,0.2517270368685622,0,2,2,17,49,38,1
33,0,1,4,1.033973955104643,0,2,7,63,72,20,2
29,1,0,3,4.930743317819539,0,0,14,61,96,39,2
44,0,3,0,23.990723320629467,0,0,19,117,13,24,0
37,1,1,0,11.943781121782497,0,0,16,163,85,35,0
16,1,3,1,7.407058943982237,0,0,3,173,90,18,2
27,1,1,3,12.96099905796184,0,2,6,134,29,17,2
31,1,3,0,18.972051940791303,0,2,10,85,50,7,2
41,1,3,0,5.062787692270383,0,0,1,34,17,30,1
27,1,2,1,8.991607373387334,0,2,18,174,1,19,0
46,0,0,2,17.046254755070674,0,0,1,134,65,35,1
30,0,1,1,20.22093690851163,1,0,9,26,7,3,1
39,0,2,4,2.4498711689528703,1,0,0,86,49,20,1
46,1,0,2,22.94429888613612,0,0,10,156,82,36,0
16,1,1,1,8.227115000655875,0,1,17,141,44,25,0
47,0,2,1,16.436983664177927,1,2,16,93,82,35,0
22,0,1,4,19.78368615801706,0,0,8,55,11,49,2
26,1,1,3,11.906780368739833,0,0,16,13,35,23,1
48,1,1,2,14.60851027454058,0,0,19,57,40,30,2
23,0,1,2,18.565749660239646,0,2,17,73,85,22,2
32,0,1,0,12.266526487853056,0,0,3,56,73,10,1
29,1,3,1,15.949832640237195,0,1,19,70,66,29,0
27,1,1,0,0.7337878541609566,0,2,7,103,84,44,2
17,1,2,1,7.035546606970147,1,0,4,56,26,46,1
29,0,0,0,23.13850183515883,0,1,10,43,38,13,1
39,1,3,4,15.786042553144055,1,2,2,72,42,39,1
36,1,3,3,13.14186941667252,1,2,11,173,21,39,0
44,1,0,2,12.273238915856613,0,2,17,53,73,19,2
27,1,2,0,7.860983939527079,0,2,3,56,58,21,1
45,0,1,1,8.488227452792618,0,2,14,56,24,47,2
36,0,3,4,1.9667385075803656,0,1,18,51,44,18,2
26,1,3,4,16.883086997367393,0,0,4,77,98,29,2
17,0,0,4,5.635942570984574,0,0,17,146,39,27,0
49,1,3,4,19.18280207768698,1,0,8,129,29,46,2
45,0,3,3,8.61966450715585,1,1,17,65,65,7,2
16,0,3,1,10.544498681747667,0,2,14,66,24,40,2
32,0,1,4,5.772942876236392,0,0,11,47,5,14,2
43,1,0,3,16.86667899106424,0,1,16,124,5,1,0
16,0,3,4,19.76586635015884,1,2,4,125,79,41,2
30,0,3,1,19.82603703612506,0,1,7,44,53,46,2
38,1,3,3,14.851269513325091,1,0,9,106,88,44,2
36,1,3,1,2.135998784839046,0,0,0,128,48,18,1
19,1,0,0,23.64954410714617,0,0,15,57,76,20,2
49,1,1,1,13.205114970370657,0,1,12,63,91,10,2
30,0,1,1,11.840178193727146,0,0,15,70,57,14,2
28,1,2,0,3.3989613877299574,0,1,4,92,34,9,2
15,1,0,3,18.41124582844505,1,0,2,165,69,44,0
31,0,0,1,23.28097159264431,0,2,19,79,93,41,0
22,1,3,3,5.370062997073894,0,0,3,80,27,3,1
17,0,1,2,14.828780044236476,0,0,4,156,39,46,2
37,1,3,1,22.814280767069487,0,1,5,29,66,7,1
36,1,3,2,15.85977747388626,0,2,3,85,83,10,1
20,1,0,4,19.47664611036576,0,0,7,107,86,29,2
47,1,3,2,23.083844105783783,0,2,13,36,60,40,2
17,1,1,3,18.748517318301225,0,2,19,22,39,26,1
19,1,3,0,11.276268514919591,0,2,8,25,36,38,1
15,1,3,0,14.09070428890941,0,1,11,136,29,45,0
49,1,0,2,6.406819238215837,1,0,7,142,93,45,1
47,0,1,4,14.905414903480589,0,1,12,19,27,49,1
23,0,1,2,12.220752858882474,1,0,12,133,9,44,0
21,1,3,2,5.211952839431594,0,2,5,151,13,40,2
32,1,2,0,18.09039446956237,0,0,0,93,88,0,1
23,1,3,3,13.650144402464722,0,0,14,109,23,8,0
30,1,0,2,12.818273137754764,1,0,16,141,86,48,0
29,1,0,2,2.248812658779867,0,1,15,96,51,12,0
26,1,3,4,13.904778747347342,0,2,2,44,58,25,1
47,0,1,0,18.562072172216467,0,2,8,31,60,43,2
38,1,1,0,13.213191122842794,1,1,17,134,46,34,0
27,0,3,4,5.421042904681566,0,1,10,133,46,3,2
40,0,3,0,19.73588691228555,0,1,1,105,91,14,1
24,1,3,4,14.935607201424933,0,2,9,83,35,47,2
36,1,2,2,3.665982085854949,0,0,6,36,17,25,1
31,0,0,1,5.85874924045831,0,0,12,169,74,31,0
43,1,3,3,4.235491656374864,0,1,16,80,82,30,2
21,1,3,0,13.487338655214728,1,2,10,16,93,14,1
30,1,0,1,3.634084734344333,0,0,19,158,54,4,0
29,1,3,0,22.055896589537213,0,1,8,12,73,35,0
47,0,3,4,9.146619990437554,0,2,18,41,20,35,2
26,0,0,2,23.43810784469721,0,0,3,35,19,34,2
29,1,3,0,22.6718539530684,0,2,17,58,36,48,2
44,0,3,3,7.427425665132501,0,2,1,23,38,42,1
48,0,0,4,17.459817755426332,0,2,12,109,18,49,2
33,1,3,0,1.510929904785983,1,1,4,67,8,30,1
18,0,2,1,4.196419276767887,0,2,19,111,4,38,1
19,1,3,0,0.5779174687754365,1,0,9,154,61,0,2
35,0,3,4,5.584065959416985,0,2,0,32,81,29,1
39,0,3,2,17.41430663662679,0,0,7,81,12,33,2
23,1,0,1,1.526819083623934,0,2,6,17,93,44,2
30,0,3,2,14.759397336497411,0,1,3,37,23,6,1
16,1,1,2,15.017801804536871,0,1,4,101,11,26,2
23,1,3,4,20.040613728943047,1,2,17,68,50,22,2
28,1,3,3,4.033116692380395,1,2,19,160,46,42,0
16,0,0,2,21.80711176009089,1,0,1,71,8,45,1
23,1,1,0,16.823691279859435,0,0,10,13,31,48,1
39,1,0,3,18.27110466080917,0,2,12,75,29,15,2
19,1,0,1,21.15483337375801,0,2,5,106,28,47,1
33,0,3,2,4.403933459341998,0,0,2,68,45,5,1
45,1,3,4,22.46815923148229,0,2,5,170,16,47,2
47,0,3,1,4.840698502199585,0,2,13,127,27,21,2
27,1,1,1,10.687222947979038,0,2,1,156,28,38,1
17,0,0,0,13.334601851110047,1,0,16,144,59,27,2
19,1,0,1,14.88549668477323,0,0,15,134,73,5,0
32,1,0,4,19.838059112674504,0,2,14,38,35,10,2
17,1,3,1,17.671360765875505,0,2,14,51,35,10,2
29,0,1,2,16.403588230131994,0,2,14,18,18,2,1
33,0,3,1,16.07130718307887,0,0,16,127,20,41,0
30,1,3,2,11.61141457774587,1,1,15,14,92,27,2
29,1,3,0,4.099873260936965,1,1,14,55,63,10,2
16,1,3,4,12.89629004158886,0,0,17,96,7,39,0
28,1,1,4,22.91213823359652,0,1,17,49,17,30,2
18,0,3,1,11.37802462638002,1,0,4,128,58,6,2
42,1,1,0,3.7664945469166327,0,2,9,72,50,24,2
45,0,3,3,15.468648170106745,0,0,9,41,15,26,2
29,1,1,1,7.829035123062285,1,1,4,139,72,28,2
35,1,0,3,0.8593854805200536,0,0,7,53,24,0,2
21,1,2,3,9.796661577743,0,2,11,53,38,49,2
30,1,0,4,6.865468402206176,0,0,9,28,14,46,1
18,1,1,0,1.8402245117078249,0,1,19,56,30,30,2
16,0,3,4,23.819906857775678,0,1,13,81,46,6,2
16,1,0,0,12.64137439720821,0,0,12,67,82,35,2
45,0,3,1,9.233436989664906,0,1,17,98,90,13,0
26,1,3,1,16.32401415342363,0,0,1,10,23,46,1
23,0,3,3,7.081384797735062,0,0,14,21,63,41,2
37,1,0,2,18.88376920426267,0,1,0,133,22,18,0
32,1,3,0,0.675058791799878,0,1,12,39,88,14,2
25,1,3,0,18.580153311789825,0,0,18,111,67,39,0
18,0,0,4,2.7761398853876047,0,0,18,85,97,32,0
27,1,1,1,8.675596264082687,0,0,3,79,2,19,1
18,1,3,4,17.003271424089796,0,0,11,45,8,39,2
31,1,3,3,23.67339703549297,0,0,6,51,68,33,2
49,1,1,4,4.304764563044713,1,0,10,108,17,36,2
45,1,1,0,11.41416173762497,0,2,5,64,58,44,1
29,1,3,4,8.055402207339153,0,0,1,19,85,26,1
19,0,3,4,16.607376805463307,0,2,18,156,19,10,0
22,1,3,2,15.765572922417984,0,2,14,55,63,23,2
33,1,1,1,2.7850185854059486,0,0,17,105,72,21,0
16,1,0,1,13.851192646427467,0,2,2,136,23,27,1
49,1,3,3,19.502175864152285,0,1,19,81,84,38,0
24,1,3,0,6.628834623529545,1,0,6,25,58,13,1
43,1,0,0,5.258046781158458,0,2,17,98,13,12,0
17,1,0,1,15.849991609423563,0,0,14,69,10,48,2
26,1,3,1,0.5224434330496406,1,1,6,33,20,41,1
32,0,3,3,22.122321623677287,0,0,7,151,91,32,2
26,0,3,1,17.097807850279903,0,2,13,82,44,2,2
27,0,1,3,4.475164321628977,0,2,13,118,58,7,0
18,0,1,0,12.428601846324408,0,0,2,90,32,5,1
45,1,3,1,19.432856490155544,0,0,5,28,47,28,1
22,1,0,3,1.1127385392178937,0,0,5,164,76,27,2
49,1,1,1,1.040851695485082,1,1,12,93,20,6,2
40,1,0,2,23.358043621785747,0,0,14,12,19,25,1
46,1,2,0,22.3820396862708,1,2,9,43,58,7,2
34,0,3,4,3.814787981469606,0,1,12,30,64,43,2
49,0,3,1,1.4249313099141636,0,0,4,12,93,47,0
23,1,3,2,21.624104205177343,0,1,17,156,94,8,0
25,0,3,2,9.802363148773612,0,1,17,167,14,34,0
40,1,1,2,1.862685443299408,1,2,7,77,70,40,2
39,1,3,4,1.3871318507069956,0,1,14,177,9,16,0
27,0,3,2,5.9390685020607386,0,0,5,170,36,20,2
